C/C,N/C,O/C,S/C,C/N,N/N,O/N,S/N,C/O,N/O,O/O,S/O,C/S,N/S,O/S,S/S,C/P,N/P,O/P,S/P,C/F,N/F,O/F,S/F,C/Cl,N/Cl,O/Cl,S/Cl,C/Br,N/Br,O/Br,S/Br,C/I,N/I,O/I,S/I,gauss1(inter),gauss2(inter),repulsion(inter),hydrophobic(inter),Hydrogen(inter),receptor-ligand
 3503.0000,  792.0000,  792.0000,  103.0000,  705.0000,  161.0000,  157.0000,   22.0000,  466.0000,  106.0000,  117.0000,   14.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  677.0000,  154.0000,  161.0000,   17.0000,  233.0000,   54.0000,   48.0000,    7.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   95.3763, 1580.4570,    2.5787,   47.3270,    2.5472,  D:\drug-design-energy\Dataset\CASF-2016\coreset\3g0w\3g0w_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\3g0w\3g0w_ligand.pdbqt
 1526.0000,  377.0000,  464.0000,   10.0000,  594.0000,  145.0000,  183.0000,    3.0000,  423.0000,  109.0000,  132.0000,    0.0000,  205.0000,   54.0000,   62.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   68.1352,  842.2462,    2.1025,    2.7556,    1.1731,  D:\drug-design-energy\Dataset\CASF-2016\coreset\4u4s\4u4s_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\4u4s\4u4s_ligand.pdbqt
 1640.0000,  390.0000,  481.0000,   30.0000,  474.0000,  114.0000,  136.0000,    7.0000,  934.0000,  229.0000,  273.0000,   14.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   85.4394,  935.4720,    7.8414,   15.1729,    6.9326,  D:\drug-design-energy\Dataset\CASF-2016\coreset\1p1q\1p1q_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\1p1q\1p1q_ligand.pdbqt
 2293.0000,  528.0000,  654.0000,   42.0000,  673.0000,  158.0000,  194.0000,   12.0000,  906.0000,  199.0000,  251.0000,   11.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  112.1648, 1126.6714,    7.0320,   18.2708,   10.2892,  D:\drug-design-energy\Dataset\CASF-2016\coreset\1syi\1syi_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\1syi\1syi_ligand.pdbqt
 2091.0000,  503.0000,  621.0000,   30.0000,  215.0000,   51.0000,   64.0000,    4.0000,  866.0000,  203.0000,  254.0000,   11.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   79.1796,  982.0741,    4.6623,   20.3531,    7.1421,  D:\drug-design-energy\Dataset\CASF-2016\coreset\1p1n\1p1n_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\1p1n\1p1n_ligand.pdbqt
 1583.0000,  367.0000,  452.0000,   25.0000,  667.0000,  159.0000,  196.0000,   10.0000,  896.0000,  204.0000,  254.0000,   12.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  226.0000,   53.0000,   64.0000,    5.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  106.3565, 1028.1744,    5.9208,    1.7704,   10.4266,  D:\drug-design-energy\Dataset\CASF-2016\coreset\2al5\2al5_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\2al5\2al5_ligand.pdbqt
  887.0000,  307.0000,  357.0000,    8.0000,  846.0000,  262.0000,  331.0000,    8.0000,   95.0000,   33.0000,   40.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   38.3091,  582.1674,    2.8476,   12.3457,    3.4712,  D:\drug-design-energy\Dataset\CASF-2016\coreset\3g2z\3g2z_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\3g2z\3g2z_ligand.pdbqt
 1197.0000,  331.0000,  360.0000,   12.0000,   83.0000,   25.0000,   26.0000,    1.0000,  278.0000,   75.0000,   83.0000,    4.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   17.6616,  479.3336,    0.4393,   20.3345,    0.0000,  D:\drug-design-energy\Dataset\CASF-2016\coreset\3g31\3g31_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\3g31\3g31_ligand.pdbqt
 2249.0000,  735.0000,  889.0000,   25.0000,  917.0000,  283.0000,  363.0000,    9.0000,  127.0000,   45.0000,   57.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   86.8678, 1207.2256,    3.7327,   20.5539,    5.5440,  D:\drug-design-energy\Dataset\CASF-2016\coreset\4de2\4de2_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\4de2\4de2_ligand.pdbqt
 1976.0000,  639.0000,  792.0000,   22.0000,  828.0000,  251.0000,  328.0000,    7.0000,  135.0000,   45.0000,   55.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  116.0000,   36.0000,   42.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,   86.0149, 1111.1511,    3.9598,   19.9907,    6.1535,  D:\drug-design-energy\Dataset\CASF-2016\coreset\4de3\4de3_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\4de3\4de3_ligand.pdbqt
 2082.0000,  667.0000,  826.0000,   23.0000, 1037.0000,  316.0000,  414.0000,   10.0000,  134.0000,   45.0000,   56.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   92.1171, 1194.4658,    4.8789,   19.0189,    5.4156,  D:\drug-design-energy\Dataset\CASF-2016\coreset\4de1\4de1_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\4de1\4de1_ligand.pdbqt
 1913.0000,  445.0000,  560.0000,   41.0000,  348.0000,   85.0000,  107.0000,    6.0000, 1108.0000,  260.0000,  343.0000,   13.0000,    0.0000,    0.0000,    0.0000,    0.0000,  139.0000,   38.0000,   47.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   78.3799,  913.3305,    5.4969,   20.9340,    7.8132,  D:\drug-design-energy\Dataset\CASF-2016\coreset\1vso\1vso_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\1vso\1vso_ligand.pdbqt
 2459.0000,  580.0000,  691.0000,   47.0000,  406.0000,   97.0000,  115.0000,    8.0000, 1243.0000,  278.0000,  355.0000,   17.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  214.0000,   44.0000,   59.0000,    5.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   93.6672, 1228.5540,    8.0455,   29.2173,   10.9084,  D:\drug-design-energy\Dataset\CASF-2016\coreset\4dld\4dld_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\4dld\4dld_ligand.pdbqt
 2422.0000,  587.0000,  704.0000,   46.0000,  223.0000,   51.0000,   62.0000,    4.0000, 1332.0000,  318.0000,  374.0000,   23.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   99.9889, 1164.3577,    5.5349,   18.0802,    8.3957,  D:\drug-design-energy\Dataset\CASF-2016\coreset\3gbb\3gbb_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\3gbb\3gbb_ligand.pdbqt
 2482.0000,  600.0000,  724.0000,   40.0000,  226.0000,   53.0000,   63.0000,    4.0000, 1840.0000,  433.0000,  524.0000,   28.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  114.9028, 1348.7725,    6.6823,   12.2868,   11.7592,  D:\drug-design-energy\Dataset\CASF-2016\coreset\3fv2\3fv2_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\3fv2\3fv2_ligand.pdbqt
 2707.0000,  649.0000,  777.0000,   46.0000,  463.0000,  108.0000,  132.0000,    8.0000, 1617.0000,  378.0000,  452.0000,   24.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  126.4993, 1410.2761,    7.7762,   12.1912,   12.5338,  D:\drug-design-energy\Dataset\CASF-2016\coreset\3fv1\3fv1_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\3fv1\3fv1_ligand.pdbqt
 3165.0000,  725.0000,  713.0000,   97.0000,    0.0000,    0.0000,    0.0000,    0.0000,  436.0000,   98.0000,   93.0000,   10.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  690.0000,  159.0000,  155.0000,   23.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   48.4069, 1210.8702,    2.3021,   58.4806,    2.4976,  D:\drug-design-energy\Dataset\CASF-2016\coreset\4mgd\4mgd_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\4mgd\4mgd_ligand.pdbqt
 3991.0000,  900.0000,  951.0000,  136.0000,    0.0000,    0.0000,    0.0000,    0.0000,  817.0000,  191.0000,  208.0000,   25.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   65.9052, 1404.2414,    2.2582,   59.7541,    2.5194,  D:\drug-design-energy\Dataset\CASF-2016\coreset\2qe4\2qe4_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\2qe4\2qe4_ligand.pdbqt
 3783.0000,  875.0000,  881.0000,  123.0000,    0.0000,    0.0000,    0.0000,    0.0000,  395.0000,   90.0000,   89.0000,    9.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   53.8971, 1210.3661,    1.7138,   59.1558,    1.6183,  D:\drug-design-energy\Dataset\CASF-2016\coreset\1qkt\1qkt_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\1qkt\1qkt_ligand.pdbqt
 3856.0000,  901.0000,  921.0000,  131.0000,    0.0000,    0.0000,    0.0000,    0.0000,  649.0000,  146.0000,  152.0000,   18.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   54.9542, 1325.0794,    2.7790,   67.3779,    3.1728,  D:\drug-design-energy\Dataset\CASF-2016\coreset\2pog\2pog_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\2pog\2pog_ligand.pdbqt
 5931.0000, 1339.0000, 1345.0000,  190.0000,    0.0000,    0.0000,    0.0000,    0.0000,  427.0000,  101.0000,   94.0000,   11.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  619.0000,  159.0000,  158.0000,   24.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  100.2009, 1919.7618,    2.4092,  110.9756,    2.7879,  D:\drug-design-energy\Dataset\CASF-2016\coreset\2p15\2p15_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\2p15\2p15_ligand.pdbqt
 3157.0000,  915.0000,  988.0000,   91.0000,  549.0000,  152.0000,  175.0000,   14.0000,  422.0000,  121.0000,  134.0000,   13.0000,  208.0000,   58.0000,   69.0000,    6.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  223.0000,   59.0000,   70.0000,    7.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  109.7742, 1467.4639,    2.3174,   17.1112,    0.3567,  D:\drug-design-energy\Dataset\CASF-2016\coreset\2y5h\2y5h_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\2y5h\2y5h_ligand.pdbqt
 4192.0000, 1309.0000, 1368.0000,  116.0000,  788.0000,  222.0000,  248.0000,   18.0000,  244.0000,   82.0000,   81.0000,    7.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  171.5729, 1832.4584,    7.4544,   48.7990,    2.8450,  D:\drug-design-energy\Dataset\CASF-2016\coreset\1lpg\1lpg_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\1lpg\1lpg_ligand.pdbqt
 3463.0000,  970.0000, 1097.0000,   93.0000,  747.0000,  221.0000,  236.0000,   22.0000,  391.0000,  110.0000,  116.0000,    7.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  362.0000,  123.0000,  124.0000,   10.0000,  226.0000,   60.0000,   68.0000,    7.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  174.8537, 1800.4961,    3.9771,   66.4809,    1.6850,  D:\drug-design-energy\Dataset\CASF-2016\coreset\2xbv\2xbv_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\2xbv\2xbv_ligand.pdbqt
 3370.0000,  969.0000, 1069.0000,   82.0000, 1175.0000,  331.0000,  378.0000,   25.0000,  376.0000,  106.0000,  123.0000,   11.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  458.0000,  163.0000,  148.0000,   13.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  160.8219, 1888.3927,    3.4603,   32.5884,    2.8709,  D:\drug-design-energy\Dataset\CASF-2016\coreset\1z6e\1z6e_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\1z6e\1z6e_ligand.pdbqt
 3132.0000,  872.0000,  983.0000,   79.0000,  712.0000,  197.0000,  226.0000,   16.0000,  454.0000,  126.0000,  139.0000,   10.0000,  109.0000,   32.0000,   37.0000,    3.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  472.0000,  142.0000,  152.0000,   14.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  157.1898, 1710.1950,    2.9386,   24.7638,    1.4317,  D:\drug-design-energy\Dataset\CASF-2016\coreset\1mq6\1mq6_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\1mq6\1mq6_ligand.pdbqt
 2209.0000,  596.0000,  652.0000,   20.0000, 1119.0000,  299.0000,  320.0000,   10.0000,  869.0000,  227.0000,  269.0000,    9.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  117.8861, 1339.4901,    6.4892,    0.0000,    9.5592,  D:\drug-design-energy\Dataset\CASF-2016\coreset\1nc3\1nc3_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\1nc3\1nc3_ligand.pdbqt
 2640.0000,  690.0000,  785.0000,   24.0000,  882.0000,  234.0000,  263.0000,    8.0000,  662.0000,  172.0000,  202.0000,    6.0000,  190.0000,   54.0000,   64.0000,    3.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  123.6164, 1408.4697,    6.8032,    8.4199,    5.5510,  D:\drug-design-energy\Dataset\CASF-2016\coreset\1nc1\1nc1_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\1nc1\1nc1_ligand.pdbqt
 2624.0000,  700.0000,  778.0000,   24.0000, 1116.0000,  293.0000,  323.0000,   10.0000,  441.0000,  109.0000,  132.0000,    4.0000,  193.0000,   53.0000,   65.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  121.5165, 1390.2359,    4.6309,    4.1859,    6.8954,  D:\drug-design-energy\Dataset\CASF-2016\coreset\1y6r\1y6r_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\1y6r\1y6r_ligand.pdbqt
 2813.0000,  748.0000,  848.0000,   26.0000, 1103.0000,  288.0000,  321.0000,   10.0000,  205.0000,   51.0000,   65.0000,    3.0000,  189.0000,   51.0000,   60.0000,    3.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  117.4407, 1371.3914,    3.3013,    7.6768,    4.4153,  D:\drug-design-energy\Dataset\CASF-2016\coreset\4f2w\4f2w_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\4f2w\4f2w_ligand.pdbqt
 3264.0000,  857.0000,  988.0000,   36.0000, 1105.0000,  288.0000,  320.0000,   10.0000,  206.0000,   56.0000,   65.0000,    3.0000,  191.0000,   50.0000,   60.0000,    3.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  135.6736, 1512.9113,    4.6461,   35.3530,    4.7207,  D:\drug-design-energy\Dataset\CASF-2016\coreset\4f3c\4f3c_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\4f3c\4f3c_ligand.pdbqt
 1282.0000,  362.0000,  447.0000,   38.0000,  197.0000,   56.0000,   62.0000,    5.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   41.0500,  572.6500,    0.7622,    6.2835,    1.3651,  D:\drug-design-energy\Dataset\CASF-2016\coreset\1uto\1uto_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\1uto\1uto_ligand.pdbqt
 1761.0000,  498.0000,  615.0000,   51.0000,  413.0000,  119.0000,  145.0000,   11.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   60.2123,  759.6715,    1.9153,    2.6019,    3.0546,  D:\drug-design-energy\Dataset\CASF-2016\coreset\4abg\4abg_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\4abg\4abg_ligand.pdbqt
 1191.0000,  340.0000,  409.0000,   33.0000,  536.0000,  151.0000,  178.0000,   13.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   59.4776,  684.1194,    2.2060,    2.6349,    4.4047,  D:\drug-design-energy\Dataset\CASF-2016\coreset\3gy4\3gy4_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\3gy4\3gy4_ligand.pdbqt
 3015.0000,  858.0000, 1057.0000,   90.0000,  620.0000,  179.0000,  210.0000,   16.0000,  565.0000,  162.0000,  203.0000,   18.0000,   93.0000,   30.0000,   34.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   93.8645, 1358.6057,    3.9555,   10.1388,    6.8468,  D:\drug-design-energy\Dataset\CASF-2016\coreset\1k1i\1k1i_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\1k1i\1k1i_ligand.pdbqt
 2914.0000,  794.0000,  980.0000,   87.0000,  527.0000,  153.0000,  180.0000,   12.0000,  151.0000,   42.0000,   49.0000,    4.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  100.5020, 1201.6870,    5.4563,   11.5962,    6.5393,  D:\drug-design-energy\Dataset\CASF-2016\coreset\1o3f\1o3f_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\1o3f\1o3f_ligand.pdbqt
 4323.0000, 1177.0000, 1405.0000,   34.0000,  371.0000,   85.0000,  106.0000,    2.0000, 1355.0000,  364.0000,  431.0000,   10.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   82.3146, 1677.9213,    2.3688,   23.4190,    2.5288,  D:\drug-design-energy\Dataset\CASF-2016\coreset\2yge\2yge_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\2yge\2yge_ligand.pdbqt
 2849.0000,  740.0000,  881.0000,   18.0000,  145.0000,   39.0000,   48.0000,    1.0000, 1254.0000,  319.0000,  384.0000,    8.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  208.0000,   51.0000,   59.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   74.9527, 1280.8710,    3.8333,   14.6484,    2.7595,  D:\drug-design-energy\Dataset\CASF-2016\coreset\2fxs\2fxs_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\2fxs\2fxs_ligand.pdbqt
 3059.0000,  797.0000,  977.0000,   18.0000,    0.0000,    0.0000,    0.0000,    0.0000,  961.0000,  248.0000,  288.0000,    5.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  213.0000,   51.0000,   61.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   62.3251, 1259.5646,    1.7551,   28.3367,    1.5492,  D:\drug-design-energy\Dataset\CASF-2016\coreset\2iwx\2iwx_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\2iwx\2iwx_ligand.pdbqt
 3094.0000,  798.0000,  992.0000,   18.0000,    0.0000,    0.0000,    0.0000,    0.0000, 1102.0000,  283.0000,  331.0000,    7.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  216.0000,   52.0000,   58.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   74.9452, 1348.7890,    2.8541,   25.4164,    1.7296,  D:\drug-design-energy\Dataset\CASF-2016\coreset\2wer\2wer_protein.pdbqt; D:\drug-design-energy\Dataset\CASF-2016\coreset\2wer\2wer_ligand.pdbqt
