C/C,N/C,O/C,S/C,C/N,N/N,O/N,S/N,C/O,N/O,O/O,S/O,C/S,N/S,O/S,S/S,C/P,N/P,O/P,S/P,C/F,N/F,O/F,S/F,C/Cl,N/Cl,O/Cl,S/Cl,C/Br,N/Br,O/Br,S/Br,C/I,N/I,O/I,S/I,gauss1(inter),gauss2(inter),repulsion(inter),hydrophobic(inter),Hydrogen(inter)
2689.0000,766.0000,752.0000,4.0000,1015.0000,288.0000,278.0000,0.0000,1891.0000,547.0000,547.0000,6.0000,0.0000,0.0000,0.0000,0.0000,151.0000,48.0000,44.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.6243,1444.7809,5.8958,11.4700,10.6790
2076.0000,522.0000,584.0000,19.0000,755.0000,180.0000,200.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,201.0000,53.0000,55.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.6397,892.8984,1.4725,32.4994,1.6789
1315.0000,381.0000,452.0000,18.0000,638.0000,188.0000,229.0000,12.0000,2214.0000,593.0000,670.0000,21.0000,0.0000,0.0000,0.0000,0.0000,521.0000,139.0000,156.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,159.8357,1683.2939,10.5268,0.0000,17.9894
1503.0000,461.0000,394.0000,29.0000,601.0000,177.0000,156.0000,8.0000,1607.0000,476.0000,446.0000,30.0000,0.0000,0.0000,0.0000,0.0000,300.0000,89.0000,84.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.2249,1235.6155,3.4206,0.0000,6.5382
1301.0000,347.0000,435.0000,0.0000,584.0000,148.0000,192.0000,1.0000,388.0000,102.0000,140.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.1701,849.4479,2.8227,19.3315,4.7814
2922.0000,942.0000,1078.0000,13.0000,865.0000,253.0000,283.0000,2.0000,758.0000,233.0000,269.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.0000,27.0000,32.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,114.8957,1471.9150,5.0898,8.0348,4.6526
2691.0000,856.0000,982.0000,9.0000,868.0000,251.0000,282.0000,3.0000,608.0000,184.0000,216.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.0000,30.0000,30.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.9442,1345.4131,2.9294,2.1554,3.8142
2408.0000,528.0000,704.0000,13.0000,605.0000,132.0000,183.0000,3.0000,485.0000,109.0000,132.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.6865,1167.8984,1.1235,34.7941,1.6421
3373.0000,745.0000,790.0000,57.0000,173.0000,38.0000,41.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,233.0000,53.0000,54.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.6068,1145.6078,3.5396,63.5526,1.8018
1973.0000,471.0000,509.0000,17.0000,444.0000,100.0000,113.0000,3.0000,419.0000,97.0000,104.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.0161,810.5743,0.4336,24.8044,0.7663
1374.0000,346.0000,434.0000,0.0000,695.0000,177.0000,217.0000,0.0000,434.0000,107.0000,129.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.5526,780.1677,6.0501,1.8028,6.6462
2118.0000,495.0000,552.0000,5.0000,651.0000,162.0000,178.0000,1.0000,143.0000,35.0000,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,101.2592,1052.0857,3.3256,20.1553,1.6389
1146.0000,315.0000,351.0000,6.0000,824.0000,225.0000,256.0000,2.0000,343.0000,90.0000,98.0000,4.0000,122.0000,38.0000,40.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,106.7496,811.3419,5.3615,0.0000,3.8614
1019.0000,322.0000,367.0000,8.0000,168.0000,57.0000,74.0000,0.0000,1968.0000,581.0000,675.0000,13.0000,0.0000,0.0000,0.0000,0.0000,463.0000,129.0000,153.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.9105,1087.7395,8.5174,0.7398,12.7269
1253.0000,370.0000,406.0000,37.0000,403.0000,108.0000,118.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.9086,615.6192,2.1266,5.6997,3.0577
1599.0000,500.0000,498.0000,34.0000,594.0000,175.0000,179.0000,14.0000,1452.0000,443.0000,455.0000,22.0000,0.0000,0.0000,0.0000,0.0000,125.0000,43.0000,42.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98.8558,1277.0101,9.7910,0.0000,12.5754
2026.0000,712.0000,614.0000,28.0000,66.0000,26.0000,22.0000,2.0000,681.0000,219.0000,193.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.3390,851.7367,2.5490,24.5488,2.0495
1240.0000,383.0000,392.0000,0.0000,410.0000,129.0000,131.0000,0.0000,1276.0000,358.0000,402.0000,1.0000,0.0000,0.0000,0.0000,0.0000,194.0000,55.0000,61.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,63.4558,862.3038,3.8619,0.0000,5.9934
1974.0000,573.0000,682.0000,61.0000,647.0000,189.0000,225.0000,16.0000,133.0000,38.0000,46.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.0000,26.0000,31.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.4462,1025.1003,2.6580,13.2634,4.5060
1785.0000,504.0000,637.0000,56.0000,756.0000,218.0000,260.0000,21.0000,141.0000,37.0000,49.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.8497,936.4701,2.0682,6.1975,4.5526
1552.0000,536.0000,482.0000,23.0000,382.0000,115.0000,107.0000,5.0000,578.0000,178.0000,171.0000,8.0000,325.0000,111.0000,106.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,157.0000,50.0000,47.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.2930,1115.7229,5.2806,29.2750,4.6623
2095.0000,677.0000,651.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1495.0000,491.0000,465.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.8051,1054.4021,5.5486,3.4202,8.3076
2025.0000,503.0000,619.0000,17.0000,418.0000,101.0000,128.0000,4.0000,0.0000,0.0000,0.0000,0.0000,217.0000,48.0000,63.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,43.5803,808.1820,2.5917,27.5253,0.8082
1875.0000,467.0000,474.0000,21.0000,0.0000,0.0000,0.0000,0.0000,936.0000,242.0000,229.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.1348,855.8080,3.4279,29.6073,3.1319
1335.0000,317.0000,363.0000,24.0000,201.0000,46.0000,58.0000,4.0000,197.0000,47.0000,50.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,23.3855,453.4601,0.8695,34.0572,1.0000
1774.0000,467.0000,530.0000,16.0000,378.0000,100.0000,113.0000,2.0000,1200.0000,294.0000,361.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,203.0000,52.0000,61.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.7535,1018.8885,3.3523,7.9828,4.6729
2607.0000,581.0000,606.0000,24.0000,256.0000,54.0000,56.0000,2.0000,498.0000,109.0000,112.0000,5.0000,262.0000,53.0000,56.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.8528,1104.3806,1.4241,55.3133,0.9836
9114.0000,2324.0000,2556.0000,61.0000,2400.0000,608.0000,666.0000,15.0000,2331.0000,598.0000,638.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,226.2182,3723.8274,7.9120,102.7732,10.6205
2823.0000,769.0000,840.0000,28.0000,0.0000,0.0000,0.0000,0.0000,2548.0000,687.0000,753.0000,26.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,108.4998,1607.0854,6.8289,0.0000,11.6571
2349.0000,600.0000,717.0000,35.0000,278.0000,74.0000,87.0000,4.0000,281.0000,67.0000,84.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,158.0000,39.0000,50.0000,2.0000,100.6970,1168.3942,2.1870,34.1754,0.8589
3545.0000,990.0000,1055.0000,70.0000,531.0000,151.0000,161.0000,11.0000,295.0000,86.0000,82.0000,8.0000,157.0000,43.0000,41.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.7695,1363.7654,1.5375,38.9669,0.8725
3325.0000,920.0000,984.0000,9.0000,144.0000,37.0000,40.0000,0.0000,149.0000,42.0000,47.0000,0.0000,308.0000,86.0000,89.0000,1.0000,0.0000,0.0000,0.0000,0.0000,137.0000,37.0000,37.0000,1.0000,146.0000,35.0000,36.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.0274,1230.5143,0.6026,46.5698,0.0000
1452.0000,386.0000,396.0000,30.0000,352.0000,97.0000,93.0000,8.0000,1618.0000,473.0000,472.0000,20.0000,0.0000,0.0000,0.0000,0.0000,283.0000,93.0000,86.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,83.0640,1053.2842,2.4713,10.4730,4.5082
1882.0000,665.0000,651.0000,1.0000,521.0000,182.0000,181.0000,0.0000,982.0000,364.0000,348.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,73.5265,1054.5255,6.2850,8.5723,8.5321
1543.0000,469.0000,447.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1070.0000,333.0000,317.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,216.0000,68.0000,66.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.5482,963.0145,4.3413,7.3912,9.0322
949.0000,328.0000,272.0000,5.0000,181.0000,61.0000,55.0000,1.0000,745.0000,256.0000,227.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.2304,776.5155,5.8944,1.8510,9.7654
4625.0000,1445.0000,1324.0000,11.0000,0.0000,0.0000,0.0000,0.0000,4559.0000,1411.0000,1335.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,147.9339,2548.5571,11.1703,7.3573,11.2634
1757.0000,457.0000,458.0000,0.0000,839.0000,204.0000,215.0000,0.0000,769.0000,200.0000,194.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.4646,1009.4240,3.5094,0.0000,3.1408
3649.0000,1013.0000,1135.0000,17.0000,800.0000,204.0000,238.0000,8.0000,2148.0000,584.0000,674.0000,10.0000,164.0000,45.0000,60.0000,0.0000,349.0000,96.0000,109.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.7911,2378.4504,5.6743,49.4367,8.6654
1834.0000,549.0000,525.0000,0.0000,244.0000,65.0000,67.0000,0.0000,920.0000,277.0000,267.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.1801,888.9067,7.1567,9.6189,7.2721
420.0000,118.0000,128.0000,4.0000,0.0000,0.0000,0.0000,0.0000,1152.0000,315.0000,351.0000,9.0000,0.0000,0.0000,0.0000,0.0000,187.0000,51.0000,53.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.8384,582.6356,4.9319,0.0000,3.8172
2243.0000,570.0000,662.0000,5.0000,386.0000,94.0000,118.0000,2.0000,180.0000,45.0000,53.0000,0.0000,182.0000,51.0000,57.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,157.0000,40.0000,46.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.1925,954.2485,2.9819,26.7443,3.9651
1682.0000,492.0000,612.0000,36.0000,0.0000,0.0000,0.0000,0.0000,1039.0000,318.0000,363.0000,25.0000,171.0000,50.0000,58.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.6515,929.1102,3.3915,8.6759,5.7866
5911.0000,1839.0000,2117.0000,21.0000,1178.0000,361.0000,447.0000,3.0000,1102.0000,369.0000,419.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,133.1941,2135.1689,5.1646,62.7900,6.1055
1580.0000,430.0000,328.0000,34.0000,225.0000,58.0000,44.0000,4.0000,852.0000,239.0000,167.0000,21.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.9750,833.3045,8.5996,8.6104,3.3141
1074.0000,295.0000,331.0000,16.0000,207.0000,62.0000,65.0000,3.0000,408.0000,109.0000,130.0000,3.0000,218.0000,58.0000,63.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.3101,613.9999,3.8384,6.6282,6.5557
3281.0000,777.0000,928.0000,81.0000,232.0000,52.0000,60.0000,6.0000,453.0000,107.0000,123.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.6647,1194.6643,4.8946,83.8374,1.0692
3287.0000,770.0000,917.0000,53.0000,0.0000,0.0000,0.0000,0.0000,891.0000,203.0000,241.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,78.4395,1295.8678,2.7686,37.8248,1.8650
1389.0000,418.0000,383.0000,9.0000,157.0000,47.0000,48.0000,1.0000,339.0000,98.0000,89.0000,2.0000,483.0000,146.0000,147.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.9693,828.2636,5.3812,12.5954,0.6697
1469.0000,429.0000,482.0000,5.0000,71.0000,23.0000,24.0000,0.0000,1210.0000,337.0000,390.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.4046,957.6125,4.1427,0.3326,7.8423
1528.0000,488.0000,514.0000,22.0000,0.0000,0.0000,0.0000,0.0000,1069.0000,331.0000,367.0000,14.0000,0.0000,0.0000,0.0000,0.0000,196.0000,55.0000,66.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.8870,928.5192,4.9894,27.6423,5.6983
1108.0000,300.0000,353.0000,11.0000,218.0000,55.0000,65.0000,1.0000,884.0000,241.0000,268.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.8452,755.1245,5.6044,5.9110,9.6794
2102.0000,718.0000,600.0000,6.0000,332.0000,125.0000,112.0000,1.0000,473.0000,169.0000,139.0000,3.0000,77.0000,33.0000,26.0000,0.0000,0.0000,0.0000,0.0000,0.0000,262.0000,75.0000,63.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,92.0929,1022.8874,3.2160,11.5280,4.9917
1786.0000,465.0000,438.0000,21.0000,866.0000,229.0000,223.0000,9.0000,1650.0000,401.0000,376.0000,19.0000,0.0000,0.0000,0.0000,0.0000,321.0000,72.0000,70.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,103.7114,1258.4465,6.1773,0.0000,5.4604
4604.0000,1112.0000,1087.0000,115.0000,651.0000,155.0000,150.0000,17.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.5364,1325.6643,2.5274,95.5236,1.2100
1919.0000,512.0000,506.0000,41.0000,0.0000,0.0000,0.0000,0.0000,588.0000,158.0000,150.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.5402,744.8246,6.3273,41.8952,3.9444
1510.0000,461.0000,407.0000,28.0000,595.0000,179.0000,160.0000,7.0000,1411.0000,419.0000,405.0000,26.0000,0.0000,0.0000,0.0000,0.0000,299.0000,87.0000,87.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.3244,1148.7035,2.6196,2.2438,4.1541
2828.0000,537.0000,665.0000,27.0000,0.0000,0.0000,0.0000,0.0000,305.0000,59.0000,73.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.8334,958.8185,0.6818,74.5423,0.0000
1435.0000,461.0000,476.0000,0.0000,744.0000,239.0000,255.0000,0.0000,1740.0000,545.0000,553.0000,3.0000,0.0000,0.0000,0.0000,0.0000,340.0000,105.0000,110.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,136.9928,1522.6089,6.3509,0.0000,11.4380
2262.0000,560.0000,600.0000,26.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.7824,761.9000,1.2644,74.0194,0.0000
1643.0000,581.0000,524.0000,25.0000,314.0000,107.0000,91.0000,5.0000,901.0000,293.0000,269.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,103.5130,1029.3821,6.1268,39.5538,6.2947
1425.0000,504.0000,456.0000,21.0000,179.0000,61.0000,53.0000,3.0000,905.0000,297.0000,268.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98.0000,41.0000,32.0000,2.0000,98.4886,928.1633,5.8304,38.7419,6.4445
4074.0000,1182.0000,1300.0000,13.0000,844.0000,242.0000,261.0000,3.0000,844.0000,243.0000,257.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.2367,1811.9539,7.0964,35.6754,5.9451
4936.0000,1291.0000,1418.0000,86.0000,723.0000,191.0000,217.0000,13.0000,1329.0000,352.0000,396.0000,25.0000,0.0000,0.0000,0.0000,0.0000,192.0000,50.0000,53.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.4180,2085.6677,5.7803,51.7876,3.6554
1659.0000,552.0000,580.0000,0.0000,294.0000,96.0000,103.0000,0.0000,960.0000,301.0000,334.0000,0.0000,330.0000,104.0000,115.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.7366,1023.4413,6.1654,14.1752,6.7094
1877.0000,639.0000,645.0000,1.0000,362.0000,119.0000,122.0000,0.0000,1141.0000,403.0000,397.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.7792,1006.2430,6.7780,8.4686,9.2741
